idPartido,division,jornada,EquipoLocal,EquipoVisitante,golesLocal,golesVisitante,fecha,timestamp
16929,2,29,Betis,Barcelona Atletic,4,0,20/03/1994,764118000
16930,2,29,Real Burgos,Palamos,1,0,20/03/1994,764118000
16931,2,29,Villarreal,Mallorca,1,0,20/03/1994,764118000
16932,2,30,Atletico Marbella,Villarreal,2,0,26/03/1994,764636400
16933,2,30,Badajoz,Betis,0,1,26/03/1994,764636400
16934,2,30,Castellon,Leganes,0,2,26/03/1994,764636400
16935,2,30,Barcelona Atletic,Real Burgos,3,0,26/03/1994,764636400
16936,2,30,Palamos,Espanol,0,0,26/03/1994,764636400
16937,2,30,Bilbao Athletic,Merida,1,1,27/03/1994,764722800
16938,2,30,Toledo,Hercules,1,2,27/03/1994,764722800
16939,2,30,Cadiz,Eibar,0,0,27/03/1994,764722800
16940,2,30,Mallorca,Compostela,3,2,27/03/1994,764722800
16941,2,30,Murcia,Castilla,0,1,27/03/1994,764722800
16942,2,31,Hercules,Bilbao Athletic,1,1,02/04/1994,765237600
16943,2,31,Merida,Palamos,1,0,02/04/1994,765237600
16944,2,31,Castilla,Castellon,0,2,02/04/1994,765237600
16945,2,31,Compostela,Atletico Marbella,1,0,02/04/1994,765237600
16946,2,31,Eibar,Mallorca,2,1,02/04/1994,765237600
16947,2,31,Villarreal,Toledo,0,0,02/04/1994,765237600
16948,2,31,Leganes,Cadiz,1,0,03/04/1994,765324000
16949,2,31,Espanol,Barcelona Atletic,2,2,03/04/1994,765324000
16950,2,31,Betis,Murcia,4,1,03/04/1994,765324000
16951,2,31,Real Burgos,Badajoz,2,0,03/04/1994,765324000
16952,2,32,Bilbao Athletic,Villarreal,4,0,06/04/1994,765583200
16953,2,32,Atletico Marbella,Mallorca,2,0,06/04/1994,765583200
16954,2,32,Badajoz,Espanol,1,1,06/04/1994,765583200
16955,2,32,Castellon,Betis,1,1,06/04/1994,765583200
16956,2,32,Leganes,Eibar,2,0,06/04/1994,765583200
16957,2,32,Toledo,Compostela,1,0,06/04/1994,765583200
16958,2,32,Cadiz,Castilla,1,1,06/04/1994,765583200
16959,2,32,Barcelona Atletic,Merida,2,2,06/04/1994,765583200
16960,2,32,Palamos,Hercules,0,0,06/04/1994,765583200
16961,2,32,Murcia,Real Burgos,3,1,06/04/1994,765583200
16962,2,33,Castilla,Leganes,2,0,09/04/1994,765842400
16963,2,33,Compostela,Bilbao Athletic,1,3,09/04/1994,765842400
16964,2,33,Hercules,Barcelona Atletic,2,1,10/04/1994,765928800
16965,2,33,Merida,Badajoz,1,1,10/04/1994,765928800
16966,2,33,Espanol,Murcia,2,0,10/04/1994,765928800
16967,2,33,Mallorca,Toledo,2,3,10/04/1994,765928800
16968,2,33,Betis,Cadiz,3,0,10/04/1994,765928800
16969,2,33,Real Burgos,Castellon,1,0,10/04/1994,765928800
16970,2,33,Eibar,Atletico Marbella,1,0,10/04/1994,765928800
16971,2,33,Villarreal,Palamos,3,1,10/04/1994,765928800
16972,2,34,Bilbao Athletic,Mallorca,0,1,16/04/1994,766447200
16973,2,34,Leganes,Betis,1,2,16/04/1994,766447200
16974,2,34,Barcelona Atletic,Villarreal,1,0,16/04/1994,766447200
16975,2,34,Palamos,Compostela,0,0,16/04/1994,766447200
16976,2,34,Badajoz,Hercules,1,1,17/04/1994,766533600
16977,2,34,Castellon,Espanol,0,5,17/04/1994,766533600
16978,2,34,Toledo,Atletico Marbella,1,1,17/04/1994,766533600
16979,2,34,Cadiz,Real Burgos,2,1,17/04/1994,766533600
16980,2,34,Castilla,Eibar,0,0,17/04/1994,766533600
16981,2,34,Murcia,Merida,1,1,17/04/1994,766533600
16982,2,35,Merida,Castellon,0,2,23/04/1994,767052000
16983,2,35,Espanol,Cadiz,4,0,23/04/1994,767052000
16984,2,35,Compostela,Barcelona Atletic,2,2,23/04/1994,767052000
16985,2,35,Villarreal,Badajoz,0,0,23/04/1994,767052000
16986,2,35,Atletico Marbella,Bilbao Athletic,2,0,24/04/1994,767138400
16987,2,35,Hercules,Murcia,2,0,24/04/1994,767138400
16988,2,35,Mallorca,Palamos,2,0,24/04/1994,767138400
16989,2,35,Betis,Castilla,3,0,24/04/1994,767138400
16990,2,35,Real Burgos,Leganes,1,1,24/04/1994,767138400
16991,2,35,Eibar,Toledo,1,0,24/04/1994,767138400
16992,2,36,Bilbao Athletic,Toledo,1,1,30/04/1994,767656800
16993,2,36,Castellon,Hercules,2,1,30/04/1994,767656800
16994,2,36,Leganes,Espanol,2,1,30/04/1994,767656800
16995,2,36,Barcelona Atletic,Mallorca,0,2,30/04/1994,767656800
16996,2,36,Palamos,Atletico Marbella,1,0,30/04/1994,767656800
16997,2,36,Betis,Eibar,3,0,30/04/1994,767656800
16998,2,36,Badajoz,Compostela,0,1,01/05/1994,767743200
16999,2,36,Cadiz,Merida,2,4,01/05/1994,767743200
17000,2,36,Castilla,Real Burgos,4,1,01/05/1994,767743200
17001,2,36,Murcia,Villarreal,3,1,01/05/1994,767743200
17002,2,37,Bilbao Athletic,Eibar,1,1,07/05/1994,768261600
17003,2,37,Atletico Marbella,Barcelona Atletic,3,0,08/05/1994,768348000
17004,2,37,Toledo,Palamos,5,2,08/05/1994,768348000
17005,2,37,Hercules,Cadiz,3,2,08/05/1994,768348000
17006,2,37,Merida,Leganes,1,1,08/05/1994,768348000
17007,2,37,Espanol,Castilla,1,2,08/05/1994,768348000
17008,2,37,Mallorca,Badajoz,3,0,08/05/1994,768348000
17009,2,37,Real Burgos,Betis,0,2,08/05/1994,768348000
17010,2,37,Compostela,Murcia,4,0,08/05/1994,768348000
17011,2,37,Villarreal,Castellon,0,1,08/05/1994,768348000
17012,2,38,Castilla,Merida,2,1,14/05/1994,768866400
17013,2,38,Badajoz,Atletico Marbella,2,0,15/05/1994,768952800
17014,2,38,Castellon,Compostela,1,2,15/05/1994,768952800
17015,2,38,Leganes,Hercules,2,0,15/05/1994,768952800
17016,2,38,Cadiz,Villarreal,0,1,15/05/1994,768952800
17017,2,38,Barcelona Atletic,Toledo,0,1,15/05/1994,768952800
17018,2,38,Palamos,Bilbao Athletic,2,1,15/05/1994,768952800
17019,2,38,Betis,Espanol,2,1,15/05/1994,768952800
17020,2,38,Murcia,Mallorca,3,4,15/05/1994,768952800
17021,2,38,Eibar,Real Burgos,3,0,15/05/1994,768952800
17022,1,1,Sevilla,Real Madrid,1,4,03/09/1994,778543200
17023,1,1,Albacete,Celta de Vigo,1,1,04/09/1994,778629600
17024,1,1,Atletico de Bilbao,Deportivo,0,2,04/09/1994,778629600
17025,1,1,Atletico de Madrid,Valencia,2,4,04/09/1994,778629600
17026,1,1,Compostela,Real Sociedad,0,2,04/09/1994,778629600
17027,1,1,Espanol,Oviedo,4,2,04/09/1994,778629600
17028,1,1,Sporting de Gijon,Barcelona,2,1,04/09/1994,778629600
17029,1,1,Logrones,Betis,0,0,04/09/1994,778629600
17030,1,1,Santander,Valladolid,0,0,04/09/1994,778629600
17031,1,1,Zaragoza,Tenerife,2,2,04/09/1994,778629600
17032,1,2,Barcelona,Santander,2,1,10/09/1994,779148000
17033,1,2,Celta de Vigo,Atletico de Bilbao,1,1,10/09/1994,779148000
17034,1,2,Deportivo,Sporting de Gijon,2,1,10/09/1994,779148000
17035,1,2,Real Madrid,Logrones,2,0,10/09/1994,779148000
17036,1,2,Tenerife,Atletico de Madrid,1,0,10/09/1994,779148000
17037,1,2,Betis,Albacete,4,1,11/09/1994,779234400
17038,1,2,Real Sociedad,Zaragoza,1,2,11/09/1994,779234400
17039,1,2,Oviedo,Compostela,2,2,11/09/1994,779234400
17040,1,2,Valencia,Sevilla,0,1,11/09/1994,779234400
17041,1,2,Valladolid,Espanol,0,4,11/09/1994,779234400
17042,1,3,Espanol,Barcelona,0,0,17/09/1994,779752800
17043,1,3,Valencia,Tenerife,2,1,17/09/1994,779752800
17044,1,3,Albacete,Real Madrid,1,1,18/09/1994,779839200
17045,1,3,Atletico de Bilbao,Betis,1,0,18/09/1994,779839200
17046,1,3,Atletico de Madrid,Real Sociedad,2,1,18/09/1994,779839200
17047,1,3,Compostela,Valladolid,1,0,18/09/1994,779839200
17048,1,3,Sporting de Gijon,Celta de Vigo,0,0,18/09/1994,779839200
17049,1,3,Santander,Deportivo,1,2,18/09/1994,779839200
17050,1,3,Sevilla,Logrones,1,0,18/09/1994,779839200
17051,1,3,Zaragoza,Oviedo,2,1,18/09/1994,779839200
17052,1,4,Barcelona,Compostela,4,0,24/09/1994,780357600
17053,1,4,Deportivo,Espanol,1,1,24/09/1994,780357600
17054,1,4,Logrones,Albacete,1,1,24/09/1994,780357600
17055,1,4,Real Madrid,Atletico de Bilbao,4,0,24/09/1994,780357600
17056,1,4,Valladolid,Zaragoza,2,0,24/09/1994,780357600
17057,1,4,Betis,Sporting de Gijon,5,0,25/09/1994,780444000
17058,1,4,Celta de Vigo,Santander,2,1,25/09/1994,780444000
17059,1,4,Real Sociedad,Valencia,0,2,25/09/1994,780444000
17060,1,4,Oviedo,Atletico de Madrid,1,0,25/09/1994,780444000
17061,1,4,Tenerife,Sevilla,0,0,25/09/1994,780444000
17062,1,5,Compostela,Deportivo,0,1,01/10/1994,780962400
17063,1,5,Valencia,Oviedo,1,0,01/10/1994,780962400
17064,1,5,Atletico de Bilbao,Logrones,1,0,02/10/1994,781048800
17065,1,5,Atletico de Madrid,Valladolid,6,0,02/10/1994,781048800
17066,1,5,Espanol,Celta de Vigo,0,0,02/10/1994,781048800
17067,1,5,Sporting de Gijon,Real Madrid,1,0,02/10/1994,781048800
17068,1,5,Santander,Betis,0,0,02/10/1994,781048800
17069,1,5,Sevilla,Albacete,0,2,02/10/1994,781048800
17070,1,5,Tenerife,Real Sociedad,3,0,02/10/1994,781048800
17071,1,5,Zaragoza,Barcelona,2,1,02/10/1994,781048800
17072,1,6,Barcelona,Atletico de Madrid,4,3,08/10/1994,781567200
17073,1,6,Albacete,Atletico de Bilbao,1,2,09/10/1994,781653600
17074,1,6,Betis,Espanol,3,1,09/10/1994,781653600
17075,1,6,Celta de Vigo,Compostela,1,2,09/10/1994,781653600
17076,1,6,Deportivo,Zaragoza,3,3,09/10/1994,781653600
17077,1,6,Logrones,Sporting de Gijon,1,3,09/10/1994,781653600
17078,1,6,Real Sociedad,Sevilla,0,0,09/10/1994,781653600
17079,1,6,Real Madrid,Santander,3,1,09/10/1994,781653600
17080,1,6,Oviedo,Tenerife,1,2,09/10/1994,781653600
17081,1,6,Valladolid,Valencia,2,0,09/10/1994,781653600
17082,1,7,Atletico de Madrid,Deportivo,1,1,15/10/1994,782172000
17083,1,7,Espanol,Real Madrid,1,2,15/10/1994,782172000
17084,1,7,Sevilla,Atletico de Bilbao,0,0,15/10/1994,782172000
17085,1,7,Valencia,Barcelona,1,2,15/10/1994,782172000
17086,1,7,Compostela,Betis,1,1,16/10/1994,782258400
17087,1,7,Sporting de Gijon,Albacete,3,2,16/10/1994,782258400
17088,1,7,Santander,Logrones,3,0,16/10/1994,782258400
17089,1,7,Real Sociedad,Oviedo,3,1,16/10/1994,782258400
17090,1,7,Tenerife,Valladolid,0,0,16/10/1994,782258400
17091,1,7,Zaragoza,Celta de Vigo,4,0,16/10/1994,782258400
17092,1,8,Celta de Vigo,Atletico de Madrid,1,0,22/10/1994,782776800
17093,1,8,Albacete,Santander,2,0,23/10/1994,782863200
17094,1,8,Atletico de Bilbao,Sporting de Gijon,2,0,23/10/1994,782863200
17095,1,8,Barcelona,Tenerife,1,0,23/10/1994,782863200
17096,1,8,Betis,Zaragoza,0,1,23/10/1994,782863200
17097,1,8,Deportivo,Valencia,3,1,23/10/1994,782863200
17098,1,8,Logrones,Espanol,1,1,23/10/1994,782863200
17099,1,8,Real Madrid,Compostela,1,1,23/10/1994,782863200
17100,1,8,Oviedo,Sevilla,1,0,23/10/1994,782863200
17101,1,8,Valladolid,Real Sociedad,1,1,23/10/1994,782863200
17102,1,9,Santander,Atletico de Bilbao,0,2,29/10/1994,783381600
17103,1,9,Real Sociedad,Barcelona,1,1,29/10/1994,783381600
17104,1,9,Tenerife,Deportivo,1,1,29/10/1994,783381600
17105,1,9,Valencia,Celta de Vigo,1,0,29/10/1994,783381600
17106,1,9,Zaragoza,Real Madrid,3,2,29/10/1994,783381600
17107,1,9,Atletico de Madrid,Betis,0,2,30/10/1994,783468000
17108,1,9,Compostela,Logrones,2,0,30/10/1994,783468000
17109,1,9,Espanol,Albacete,5,1,30/10/1994,783468000
17110,1,9,Oviedo,Valladolid,1,0,30/10/1994,783468000
17111,1,9,Sevilla,Sporting de Gijon,5,1,30/10/1994,783468000
17112,1,10,Real Madrid,Atletico de Madrid,4,2,05/11/1994,783990000
17113,1,10,Albacete,Compostela,1,3,06/11/1994,784076400
17114,1,10,Atletico de Bilbao,Espanol,1,3,06/11/1994,784076400
17115,1,10,Barcelona,Oviedo,1,0,06/11/1994,784076400
17116,1,10,Betis,Valencia,1,1,06/11/1994,784076400
17117,1,10,Celta de Vigo,Tenerife,3,2,06/11/1994,784076400
17118,1,10,Deportivo,Real Sociedad,3,1,06/11/1994,784076400
17119,1,10,Sporting de Gijon,Santander,2,3,06/11/1994,784076400
17120,1,10,Logrones,Zaragoza,0,0,06/11/1994,784076400
17121,1,10,Valladolid,Sevilla,0,4,06/11/1994,784076400
17122,1,11,Compostela,Atletico de Bilbao,0,1,19/11/1994,785199600
17123,1,11,Oviedo,Deportivo,2,0,19/11/1994,785199600
17124,1,11,Valencia,Real Madrid,1,2,19/11/1994,785199600
17125,1,11,Valladolid,Barcelona,1,3,19/11/1994,785199600
17126,1,11,Atletico de Madrid,Logrones,3,0,20/11/1994,785286000
17127,1,11,Espanol,Sporting de Gijon,1,1,20/11/1994,785286000
17128,1,11,Real Sociedad,Celta de Vigo,2,3,20/11/1994,785286000
17129,1,11,Sevilla,Santander,1,3,20/11/1994,785286000
17130,1,11,Tenerife,Betis,1,4,20/11/1994,785286000
17131,1,11,Zaragoza,Albacete,1,0,20/11/1994,785286000
17132,1,12,Betis,Real Sociedad,0,0,26/11/1994,785804400
17133,1,12,Albacete,Atletico de Madrid,2,2,27/11/1994,785890800
17134,1,12,Atletico de Bilbao,Zaragoza,1,0,27/11/1994,785890800
17135,1,12,Barcelona,Sevilla,0,1,27/11/1994,785890800
17136,1,12,Celta de Vigo,Oviedo,0,0,27/11/1994,785890800
17137,1,12,Deportivo,Valladolid,4,0,27/11/1994,785890800
17138,1,12,Sporting de Gijon,Compostela,1,1,27/11/1994,785890800
17139,1,12,Logrones,Valencia,2,2,27/11/1994,785890800
17140,1,12,Santander,Espanol,0,0,27/11/1994,785890800
17141,1,12,Real Madrid,Tenerife,4,2,27/11/1994,785890800
17142,1,13,Atletico de Madrid,Atletico de Bilbao,2,1,03/12/1994,786409200
17143,1,13,Barcelona,Deportivo,1,1,03/12/1994,786409200
17144,1,13,Real Sociedad,Real Madrid,1,1,03/12/1994,786409200
17145,1,13,Valencia,Albacete,3,3,03/12/1994,786409200
17146,1,13,Compostela,Santander,2,1,04/12/1994,786495600
17147,1,13,Oviedo,Betis,0,0,04/12/1994,786495600
17148,1,13,Sevilla,Espanol,3,0,04/12/1994,786495600
17149,1,13,Tenerife,Logrones,4,0,04/12/1994,786495600
17150,1,13,Valladolid,Celta de Vigo,1,1,04/12/1994,786495600
17151,1,13,Zaragoza,Sporting de Gijon,3,2,04/12/1994,786495600
17152,1,14,Atletico de Bilbao,Valencia,2,1,10/12/1994,787014000
17153,1,14,Albacete,Tenerife,2,1,11/12/1994,787100400
17154,1,14,Betis,Valladolid,1,2,11/12/1994,787100400
17155,1,14,Celta de Vigo,Barcelona,2,4,11/12/1994,787100400
17156,1,14,Deportivo,Sevilla,5,1,11/12/1994,787100400
17157,1,14,Espanol,Compostela,2,0,11/12/1994,787100400
17158,1,14,Sporting de Gijon,Atletico de Madrid,0,2,11/12/1994,787100400
17159,1,14,Logrones,Real Sociedad,0,4,11/12/1994,787100400
17160,1,14,Santander,Zaragoza,0,1,11/12/1994,787100400
17161,1,14,Real Madrid,Oviedo,2,0,11/12/1994,787100400
17162,1,15,Atletico de Madrid,Santander,0,1,21/12/1994,787964400
17163,1,15,Barcelona,Betis,1,1,21/12/1994,787964400
17164,1,15,Deportivo,Celta de Vigo,1,2,21/12/1994,787964400
17165,1,15,Real Sociedad,Albacete,2,0,21/12/1994,787964400
17166,1,15,Oviedo,Logrones,1,0,21/12/1994,787964400
17167,1,15,Sevilla,Compostela,3,0,21/12/1994,787964400
17168,1,15,Tenerife,Atletico de Bilbao,1,0,21/12/1994,787964400
17169,1,15,Valencia,Sporting de Gijon,0,0,21/12/1994,787964400
17170,1,15,Zaragoza,Espanol,1,0,21/12/1994,787964400
17171,1,15,Valladolid,Real Madrid,0,5,22/12/1994,788050800
17172,1,16,Real Madrid,Barcelona,5,0,07/01/1995,789433200
17173,1,16,Albacete,Oviedo,1,0,08/01/1995,789519600
17174,1,16,Atletico de Bilbao,Real Sociedad,0,0,08/01/1995,789519600
17175,1,16,Betis,Deportivo,0,0,08/01/1995,789519600
17176,1,16,Celta de Vigo,Sevilla,0,0,08/01/1995,789519600
17177,1,16,Compostela,Zaragoza,3,2,08/01/1995,789519600
17178,1,16,Espanol,Atletico de Madrid,2,0,08/01/1995,789519600
17179,1,16,Sporting de Gijon,Tenerife,1,1,08/01/1995,789519600
17180,1,16,Logrones,Valladolid,0,0,08/01/1995,789519600
17181,1,16,Santander,Valencia,3,2,08/01/1995,789519600
17182,1,17,Deportivo,Real Madrid,0,0,14/01/1995,790038000
17183,1,17,Atletico de Madrid,Compostela,1,1,15/01/1995,790124400
17184,1,17,Barcelona,Logrones,3,0,15/01/1995,790124400
17185,1,17,Celta de Vigo,Betis,0,2,15/01/1995,790124400
17186,1,17,Real Sociedad,Sporting de Gijon,2,2,15/01/1995,790124400
17187,1,17,Oviedo,Atletico de Bilbao,1,1,15/01/1995,790124400
17188,1,17,Sevilla,Zaragoza,2,1,15/01/1995,790124400
17189,1,17,Tenerife,Santander,3,0,15/01/1995,790124400
17190,1,17,Valencia,Espanol,0,0,15/01/1995,790124400
17191,1,17,Valladolid,Albacete,1,1,15/01/1995,790124400
17192,1,18,Logrones,Deportivo,0,1,21/01/1995,790642800
17193,1,18,Albacete,Barcelona,2,2,22/01/1995,790729200
17194,1,18,Atletico de Bilbao,Valladolid,1,1,22/01/1995,790729200
17195,1,18,Compostela,Valencia,1,1,22/01/1995,790729200
17196,1,18,Espanol,Tenerife,0,0,22/01/1995,790729200
17197,1,18,Sporting de Gijon,Oviedo,1,1,22/01/1995,790729200
17198,1,18,Santander,Real Sociedad,0,0,22/01/1995,790729200
17199,1,18,Real Madrid,Celta de Vigo,4,0,22/01/1995,790729200
17200,1,18,Sevilla,Betis,0,1,22/01/1995,790729200
17201,1,18,Zaragoza,Atletico de Madrid,3,1,22/01/1995,790729200
17202,1,19,Barcelona,Atletico de Bilbao,1,0,28/01/1995,791247600
17203,1,19,Atletico de Madrid,Sevilla,2,2,29/01/1995,791334000
17204,1,19,Betis,Real Madrid,0,0,29/01/1995,791334000
17205,1,19,Celta de Vigo,Logrones,0,1,29/01/1995,791334000
17206,1,19,Deportivo,Albacete,2,1,29/01/1995,791334000
17207,1,19,Real Sociedad,Espanol,2,0,29/01/1995,791334000
17208,1,19,Oviedo,Santander,3,1,29/01/1995,791334000
17209,1,19,Tenerife,Compostela,2,0,29/01/1995,791334000
17210,1,19,Valencia,Zaragoza,3,0,29/01/1995,791334000
17211,1,19,Valladolid,Sporting de Gijon,2,0,29/01/1995,791334000
17212,1,20,Deportivo,Atletico de Bilbao,0,0,04/02/1995,791852400
17213,1,20,Barcelona,Sporting de Gijon,3,1,05/02/1995,791938800
17214,1,20,Betis,Logrones,1,0,05/02/1995,791938800
17215,1,20,Celta de Vigo,Albacete,0,0,05/02/1995,791938800
17216,1,20,Real Sociedad,Compostela,1,1,05/02/1995,791938800
17217,1,20,Real Madrid,Sevilla,2,0,05/02/1995,791938800
17218,1,20,Oviedo,Espanol,3,0,05/02/1995,791938800
17219,1,20,Tenerife,Zaragoza,2,0,05/02/1995,791938800
17220,1,20,Valencia,Atletico de Madrid,0,0,05/02/1995,791938800
17221,1,20,Valladolid,Santander,1,1,05/02/1995,791938800
17222,1,21,Atletico de Madrid,Tenerife,3,1,11/02/1995,792457200
17223,1,21,Santander,Barcelona,5,0,11/02/1995,792457200
17224,1,21,Albacete,Betis,3,1,12/02/1995,792543600
17225,1,21,Atletico de Bilbao,Celta de Vigo,1,1,12/02/1995,792543600
17226,1,21,Compostela,Oviedo,1,1,12/02/1995,792543600
17227,1,21,Espanol,Valladolid,3,0,12/02/1995,792543600
17228,1,21,Sporting de Gijon,Deportivo,3,1,12/02/1995,792543600
17229,1,21,Logrones,Real Madrid,1,4,12/02/1995,792543600
17230,1,21,Sevilla,Valencia,1,1,12/02/1995,792543600
17231,1,21,Zaragoza,Real Sociedad,1,1,12/02/1995,792543600
17232,1,22,Barcelona,Espanol,3,0,18/02/1995,793062000
17233,1,22,Betis,Atletico de Bilbao,0,0,19/02/1995,793148400
17234,1,22,Celta de Vigo,Sporting de Gijon,2,0,19/02/1995,793148400
17235,1,22,Deportivo,Santander,3,0,19/02/1995,793148400
17236,1,22,Logrones,Sevilla,0,2,19/02/1995,793148400
17237,1,22,Real Sociedad,Atletico de Madrid,3,1,19/02/1995,793148400
17238,1,22,Real Madrid,Albacete,0,0,19/02/1995,793148400
17239,1,22,Oviedo,Zaragoza,2,1,19/02/1995,793148400
17240,1,22,Tenerife,Valencia,1,2,19/02/1995,793148400
17241,1,22,Valladolid,Compostela,2,0,19/02/1995,793148400
17242,1,23,Compostela,Barcelona,1,2,25/02/1995,793666800
17243,1,23,Sporting de Gijon,Betis,1,1,25/02/1995,793666800
17244,1,23,Zaragoza,Valladolid,1,0,25/02/1995,793666800
17245,1,23,Albacete,Logrones,0,0,26/02/1995,793753200
17246,1,23,Atletico de Bilbao,Real Madrid,1,1,26/02/1995,793753200
17247,1,23,Atletico de Madrid,Oviedo,3,3,26/02/1995,793753200
17248,1,23,Espanol,Deportivo,1,0,26/02/1995,793753200
17249,1,23,Santander,Celta de Vigo,2,0,26/02/1995,793753200
17250,1,23,Sevilla,Tenerife,1,2,26/02/1995,793753200
17251,1,23,Valencia,Real Sociedad,4,2,26/02/1995,793753200
17252,1,24,Oviedo,Valencia,1,0,04/03/1995,794271600
17253,1,24,Albacete,Sevilla,1,1,05/03/1995,794358000
17254,1,24,Barcelona,Zaragoza,3,0,05/03/1995,794358000
17255,1,24,Betis,Santander,2,0,05/03/1995,794358000
17256,1,24,Celta de Vigo,Espanol,1,2,05/03/1995,794358000
17257,1,24,Deportivo,Compostela,1,0,05/03/1995,794358000
17258,1,24,Logrones,Atletico de Bilbao,0,1,05/03/1995,794358000
17259,1,24,Real Sociedad,Tenerife,5,2,05/03/1995,794358000
17260,1,24,Real Madrid,Sporting de Gijon,4,0,05/03/1995,794358000
17261,1,24,Valladolid,Atletico de Madrid,0,1,05/03/1995,794358000
17262,1,25,Atletico de Madrid,Barcelona,2,0,11/03/1995,794876400
17263,1,25,Atletico de Bilbao,Albacete,1,2,12/03/1995,794962800
17264,1,25,Compostela,Celta de Vigo,2,0,12/03/1995,794962800
17265,1,25,Espanol,Betis,0,0,12/03/1995,794962800
17266,1,25,Sporting de Gijon,Logrones,2,2,12/03/1995,794962800
17267,1,25,Santander,Real Madrid,3,1,12/03/1995,794962800
17268,1,25,Sevilla,Real Sociedad,2,0,12/03/1995,794962800
17269,1,25,Tenerife,Oviedo,1,1,12/03/1995,794962800
17270,1,25,Valencia,Valladolid,3,0,12/03/1995,794962800
17271,1,25,Zaragoza,Deportivo,1,0,12/03/1995,794962800
17272,1,26,Atletico de Bilbao,Sevilla,0,2,18/03/1995,795481200
17273,1,26,Deportivo,Atletico de Madrid,0,1,18/03/1995,795481200
17274,1,26,Albacete,Sporting de Gijon,1,2,19/03/1995,795567600
17275,1,26,Barcelona,Valencia,0,0,19/03/1995,795567600
17276,1,26,Betis,Compostela,1,0,19/03/1995,795567600
17277,1,26,Celta de Vigo,Zaragoza,0,0,19/03/1995,795567600
17278,1,26,Logrones,Santander,0,1,19/03/1995,795567600
17279,1,26,Real Madrid,Espanol,1,0,19/03/1995,795567600
17280,1,26,Oviedo,Real Sociedad,3,0,19/03/1995,795567600
17281,1,26,Valladolid,Tenerife,1,4,19/03/1995,795567600
17282,1,27,Valencia,Deportivo,1,2,01/04/1995,796687200
17283,1,27,Zaragoza,Betis,3,0,01/04/1995,796687200
17284,1,27,Atletico de Madrid,Celta de Vigo,0,2,02/04/1995,796773600
17285,1,27,Compostela,Real Madrid,1,1,02/04/1995,796773600
17286,1,27,Espanol,Logrones,2,0,02/04/1995,796773600
17287,1,27,Sporting de Gijon,Atletico de Bilbao,1,1,02/04/1995,796773600
17288,1,27,Santander,Albacete,2,1,02/04/1995,796773600
17289,1,27,Real Sociedad,Valladolid,3,0,02/04/1995,796773600
17290,1,27,Sevilla,Oviedo,1,1,02/04/1995,796773600
17291,1,27,Tenerife,Barcelona,2,1,02/04/1995,796773600
17292,1,28,Betis,Atletico de Madrid,2,0,08/04/1995,797292000
17293,1,28,Albacete,Espanol,1,1,09/04/1995,797378400
17294,1,28,Atletico de Bilbao,Santander,2,0,09/04/1995,797378400
17295,1,28,Barcelona,Real Sociedad,1,1,09/04/1995,797378400
17296,1,28,Celta de Vigo,Valencia,0,0,09/04/1995,797378400
17297,1,28,Deportivo,Tenerife,4,1,09/04/1995,797378400
17298,1,28,Sporting de Gijon,Sevilla,3,0,09/04/1995,797378400
17299,1,28,Logrones,Compostela,0,4,09/04/1995,797378400
17300,1,28,Real Madrid,Zaragoza,3,0,09/04/1995,797378400
17301,1,28,Valladolid,Oviedo,2,1,09/04/1995,797378400
17302,1,29,Atletico de Madrid,Real Madrid,0,2,15/04/1995,797896800
17303,1,29,Zaragoza,Logrones,3,0,15/04/1995,797896800
17304,1,29,Compostela,Albacete,0,0,16/04/1995,797983200
17305,1,29,Espanol,Atletico de Bilbao,3,1,16/04/1995,797983200
17306,1,29,Santander,Sporting de Gijon,0,0,16/04/1995,797983200
17307,1,29,Real Sociedad,Deportivo,1,3,16/04/1995,797983200
17308,1,29,Oviedo,Barcelona,0,0,16/04/1995,797983200
17309,1,29,Sevilla,Valladolid,1,0,16/04/1995,797983200
17310,1,29,Tenerife,Celta de Vigo,3,0,16/04/1995,797983200
17311,1,29,Valencia,Betis,2,1,16/04/1995,797983200
17312,1,30,Real Madrid,Valencia,3,1,22/04/1995,798501600
17313,1,30,Albacete,Zaragoza,0,3,23/04/1995,798588000
17314,1,30,Atletico de Bilbao,Compostela,1,0,23/04/1995,798588000
17315,1,30,Barcelona,Valladolid,4,1,23/04/1995,798588000
17316,1,30,Betis,Tenerife,3,0,23/04/1995,798588000
17317,1,30,Celta de Vigo,Real Sociedad,2,1,23/04/1995,798588000
17318,1,30,Deportivo,Oviedo,2,2,23/04/1995,798588000
17319,1,30,Sporting de Gijon,Espanol,0,0,23/04/1995,798588000
17320,1,30,Logrones,Atletico de Madrid,0,0,23/04/1995,798588000
17321,1,30,Santander,Sevilla,0,3,23/04/1995,798588000
17322,1,31,Zaragoza,Atletico de Bilbao,1,4,29/04/1995,799106400
17323,1,31,Atletico de Madrid,Albacete,4,0,30/04/1995,799192800
17324,1,31,Compostela,Sporting de Gijon,3,2,30/04/1995,799192800
17325,1,31,Espanol,Santander,2,0,30/04/1995,799192800
17326,1,31,Real Sociedad,Betis,1,1,30/04/1995,799192800
17327,1,31,Oviedo,Celta de Vigo,2,2,30/04/1995,799192800
17328,1,31,Sevilla,Barcelona,4,2,30/04/1995,799192800
